cityId,cityName,stateCode,speciesId,speciesName,pairKey,month,monthName,checkpointDate,checkpointIdealPotential,checkpointActiveMode,monthMinIdealPotential,monthMeanIdealPotential,monthMaxIdealPotential,monthPeakDate,monthPeakActiveMode,relativeSeasonPhase
racine_wi,Racine,WI,chinook_salmon,Chinook salmon,racine_wi/chinook_salmon,06,Jun,06-15,2.225,summer_coldwater_access,1,2.269,3.554,06-30,summer_coldwater_access,shoulder
racine_wi,Racine,WI,chinook_salmon,Chinook salmon,racine_wi/chinook_salmon,07,Jul,07-15,5.108,summer_coldwater_access,3.657,5.222,6.847,07-31,summer_coldwater_access,strong
racine_wi,Racine,WI,chinook_salmon,Chinook salmon,racine_wi/chinook_salmon,08,Aug,08-15,8.1,fall_harbor_staging,6.962,7.571,8.1,08-15,fall_harbor_staging,peak
racine_wi,Racine,WI,chinook_salmon,Chinook salmon,racine_wi/chinook_salmon,09,Sep,09-15,6.088,fall_harbor_staging,4.398,5.931,7.117,09-01,fall_harbor_staging,peak
racine_wi,Racine,WI,chinook_salmon,Chinook salmon,racine_wi/chinook_salmon,10,Oct,10-15,2.756,fall_harbor_staging,1.103,2.666,4.286,10-01,fall_harbor_staging,shoulder
racine_wi,Racine,WI,chinook_salmon,Chinook salmon,racine_wi/chinook_salmon,11,Nov,11-15,1,none,1,1,1,11-01,none,off_season
racine_wi,Racine,WI,chinook_salmon,Chinook salmon,racine_wi/chinook_salmon,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,02,Feb,02-15,1,none,1,1.328,2.313,02-28,spring_nearshore,off_season
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,03,Mar,03-15,3.877,spring_nearshore,2.413,4.067,5.895,03-31,spring_nearshore,strong
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,04,Apr,04-15,7.844,spring_nearshore,6.022,7.549,8.5,04-20,spring_nearshore,peak
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,05,May,05-15,6.85,spring_nearshore,4.727,6.491,7.774,05-01,spring_nearshore,peak
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,06,Jun,06-15,2.8,spring_nearshore,2.08,3.073,4.594,06-01,spring_nearshore,shoulder
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,07,Jul,07-15,4.698,summer_coldwater_access,3.073,4.417,5.3,07-20,summer_coldwater_access,shoulder
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,08,Aug,08-15,3.352,fall_harbor_staging,2.848,4.338,6.632,08-31,fall_harbor_staging,strong
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,09,Sep,09-15,7.778,fall_harbor_staging,6.856,7.557,8.2,09-07,fall_harbor_staging,peak
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,10,Oct,10-15,5.761,fall_harbor_staging,4.052,5.618,6.933,10-01,fall_harbor_staging,strong
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,11,Nov,11-15,2.536,fall_harbor_staging,1.096,2.496,3.945,11-01,fall_harbor_staging,shoulder
racine_wi,Racine,WI,coho_salmon,Coho salmon,racine_wi/coho_salmon,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,01,Jan,01-15,4.647,winter_spring_thermal_front,4.355,4.668,4.982,01-31,winter_spring_thermal_front,shoulder
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,02,Feb,02-15,5.295,winter_spring_thermal_front,5.003,5.285,5.567,02-28,winter_spring_thermal_front,strong
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,03,Mar,03-15,5.88,winter_spring_thermal_front,5.588,5.982,6.51,03-31,winter_spring_thermal_front,strong
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,04,Apr,04-15,7.1,winter_spring_thermal_front,5.117,6.434,7.1,04-15,winter_spring_thermal_front,peak
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,05,May,05-15,3.135,winter_spring_thermal_front,1.746,3.126,4.985,05-01,winter_spring_thermal_front,shoulder
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,06,Jun,06-15,3.841,summer_thermal_break_or_upwelling,2.279,3.935,5.7,06-30,summer_thermal_break_or_upwelling,strong
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,07,Jul,07-15,7.7,summer_thermal_break_or_upwelling,5.824,6.923,7.7,07-15,summer_thermal_break_or_upwelling,peak
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,08,Aug,08-15,4.612,summer_thermal_break_or_upwelling,2.512,4.476,6.447,08-01,summer_thermal_break_or_upwelling,strong
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,09,Sep,09-15,2.925,fall_harbor_staging,2.738,2.919,3.1,09-01,fall_harbor_staging,shoulder
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,10,Oct,10-15,2.465,fall_harbor_staging,2.068,2.429,2.725,10-01,fall_harbor_staging,shoulder
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,11,Nov,11-15,1.697,fall_harbor_staging,1.533,1.799,2.094,11-30,winter_spring_thermal_front,off_season
racine_wi,Racine,WI,steelhead,Steelhead,racine_wi/steelhead,12,Dec,12-15,3.188,winter_spring_thermal_front,2.167,3.261,4.355,12-31,winter_spring_thermal_front,shoulder
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,01,Jan,01-15,4.2,winter_harbor_open_water,3.802,4.013,4.2,01-15,winter_harbor_open_water,shoulder
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,02,Feb,02-15,3.428,winter_harbor_open_water,3.105,3.441,3.777,02-01,winter_harbor_open_water,shoulder
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,03,Mar,03-15,4.662,spring_nearshore,2.96,4.859,7.14,03-31,spring_nearshore,peak
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,04,Apr,04-15,6.776,spring_nearshore,6.214,6.757,7.3,04-01,spring_nearshore,peak
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,05,May,05-15,5.394,spring_nearshore,4.205,5.286,6.176,05-01,spring_nearshore,strong
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,06,Jun,06-15,3.09,spring_nearshore,2.043,3.07,4.131,06-01,spring_nearshore,shoulder
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,07,Jul,07-15,1,none,1,1.235,1.973,07-01,spring_nearshore,off_season
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,08,Aug,08-15,1,none,1,1,1,08-01,none,off_season
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,09,Sep,09-15,1,none,1,1,1,09-01,none,off_season
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,10,Oct,10-15,1,none,1,1.204,1.743,10-31,winter_harbor_open_water,off_season
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,11,Nov,11-15,2.44,winter_harbor_open_water,1.79,2.403,2.91,11-30,winter_harbor_open_water,shoulder
racine_wi,Racine,WI,brown_trout,Brown trout,racine_wi/brown_trout,12,Dec,12-15,3.379,winter_harbor_open_water,2.941,3.41,3.88,12-31,winter_harbor_open_water,shoulder
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,02,Feb,02-15,1,none,1,1,1,02-01,none,off_season
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,03,Mar,03-15,1,none,1,1,1,03-01,none,off_season
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,04,Apr,04-15,1,none,1,1,1,04-01,none,off_season
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,05,May,05-15,1,none,1,1,1,05-01,none,off_season
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,06,Jun,06-15,2.103,summer_coldwater_access,1,2.142,3.298,06-30,summer_coldwater_access,shoulder
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,07,Jul,07-15,4.697,summer_coldwater_access,3.391,4.8,6.262,07-31,summer_coldwater_access,strong
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,08,Aug,08-15,7.4,fall_harbor_staging,6.366,6.919,7.4,08-15,fall_harbor_staging,peak
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,09,Sep,09-15,5.586,fall_harbor_staging,4.063,5.445,6.513,09-01,fall_harbor_staging,peak
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,10,Oct,10-15,2.583,fall_harbor_staging,1.093,2.502,3.962,10-01,fall_harbor_staging,shoulder
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,11,Nov,11-15,1,none,1,1,1,11-01,none,off_season
kenosha_wi,Kenosha,WI,chinook_salmon,Chinook salmon,kenosha_wi/chinook_salmon,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,02,Feb,02-15,1,none,1,1.333,2.33,02-28,spring_nearshore,off_season
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,03,Mar,03-15,3.916,spring_nearshore,2.432,4.108,5.961,03-31,spring_nearshore,strong
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,04,Apr,04-15,7.935,spring_nearshore,6.089,7.636,8.6,04-20,spring_nearshore,peak
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,05,May,05-15,6.928,spring_nearshore,4.777,6.565,7.864,05-01,spring_nearshore,peak
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,06,Jun,06-15,2.824,spring_nearshore,1.997,3.041,4.642,06-01,spring_nearshore,shoulder
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,07,Jul,07-15,4.268,summer_coldwater_access,2.832,4.02,4.8,07-20,summer_coldwater_access,shoulder
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,08,Aug,08-15,2.927,fall_harbor_staging,2.619,3.801,5.615,08-31,fall_harbor_staging,strong
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,09,Sep,09-15,6.554,fall_harbor_staging,5.799,6.373,6.9,09-07,fall_harbor_staging,strong
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,10,Oct,10-15,4.902,fall_harbor_staging,3.501,4.784,5.862,10-01,fall_harbor_staging,strong
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,11,Nov,11-15,2.259,fall_harbor_staging,1.079,2.226,3.413,11-01,fall_harbor_staging,shoulder
kenosha_wi,Kenosha,WI,coho_salmon,Coho salmon,kenosha_wi/coho_salmon,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,01,Jan,01-15,3.751,winter_spring_thermal_front,3.53,3.766,4.003,01-31,winter_spring_thermal_front,strong
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,02,Feb,02-15,4.239,winter_spring_thermal_front,4.018,4.231,4.444,02-28,winter_spring_thermal_front,strong
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,03,Mar,03-15,4.68,winter_spring_thermal_front,4.459,4.757,5.155,03-31,winter_spring_thermal_front,peak
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,04,Apr,04-15,5.6,winter_spring_thermal_front,4.105,5.097,5.6,04-15,winter_spring_thermal_front,peak
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,05,May,05-15,2.61,winter_spring_thermal_front,1.501,2.59,4.005,05-01,winter_spring_thermal_front,strong
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,06,Jun,06-15,2.908,summer_thermal_break_or_upwelling,1.859,2.971,4.157,06-30,summer_thermal_break_or_upwelling,strong
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,07,Jul,07-15,5.5,summer_thermal_break_or_upwelling,4.24,4.978,5.5,07-15,summer_thermal_break_or_upwelling,peak
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,08,Aug,08-15,3.426,summer_thermal_break_or_upwelling,2.08,3.339,4.659,08-01,summer_thermal_break_or_upwelling,strong
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,09,Sep,09-15,2.375,fall_harbor_staging,2.241,2.371,2.5,09-01,fall_harbor_staging,shoulder
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,10,Oct,10-15,2.046,fall_harbor_staging,1.763,2.021,2.232,10-01,fall_harbor_staging,shoulder
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,11,Nov,11-15,1.498,fall_harbor_staging,1.385,1.58,1.825,11-30,winter_spring_thermal_front,off_season
kenosha_wi,Kenosha,WI,steelhead,Steelhead,kenosha_wi/steelhead,12,Dec,12-15,2.65,winter_spring_thermal_front,1.88,2.705,3.53,12-31,winter_spring_thermal_front,shoulder
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,01,Jan,01-15,3.8,winter_harbor_open_water,3.452,3.637,3.8,01-15,winter_harbor_open_water,shoulder
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,02,Feb,02-15,3.125,winter_harbor_open_water,2.842,3.136,3.43,02-01,winter_harbor_open_water,shoulder
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,03,Mar,03-15,4.139,spring_nearshore,2.703,4.31,6.263,03-31,spring_nearshore,peak
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,04,Apr,04-15,5.95,spring_nearshore,5.469,5.934,6.4,04-01,spring_nearshore,peak
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,05,May,05-15,4.766,spring_nearshore,3.747,4.674,5.437,05-01,spring_nearshore,strong
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,06,Jun,06-15,2.792,spring_nearshore,1.894,2.774,3.683,06-01,spring_nearshore,shoulder
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,07,Jul,07-15,1,none,1,1.202,1.834,07-01,spring_nearshore,off_season
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,08,Aug,08-15,1,none,1,1,1,08-01,none,off_season
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,09,Sep,09-15,1,none,1,1,1,09-01,none,off_season
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,10,Oct,10-15,1,none,1,1.178,1.65,10-31,winter_harbor_open_water,off_season
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,11,Nov,11-15,2.26,winter_harbor_open_water,1.691,2.227,2.671,11-30,winter_harbor_open_water,shoulder
kenosha_wi,Kenosha,WI,brown_trout,Brown trout,kenosha_wi/brown_trout,12,Dec,12-15,3.082,winter_harbor_open_water,2.698,3.109,3.52,12-31,winter_harbor_open_water,shoulder
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,01,Jan,01-15,2.593,cold_season_nearshore,2.54,2.63,2.742,01-01,cold_season_nearshore,strong
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,02,Feb,02-15,2.85,cold_season_nearshore,2.683,2.844,3.005,02-28,cold_season_nearshore,strong
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,03,Mar,03-15,3.184,cold_season_nearshore,2.697,3.01,3.184,03-15,cold_season_nearshore,strong
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,04,Apr,04-15,2.241,cold_season_nearshore,1.784,2.225,2.667,04-01,cold_season_nearshore,shoulder
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,05,May,05-15,1.488,summer_coldwater_access,1.453,1.689,2.045,05-31,summer_coldwater_access,shoulder
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,06,Jun,06-15,2.554,summer_coldwater_access,2.08,2.571,3.062,06-30,summer_coldwater_access,strong
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,07,Jul,07-15,3.268,summer_coldwater_access,2.847,3.155,3.4,07-10,summer_coldwater_access,peak
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,08,Aug,08-15,2.452,summer_coldwater_access,1.762,2.373,2.82,08-01,summer_coldwater_access,strong
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,09,Sep,09-15,1,none,1,1.318,1.711,09-01,summer_coldwater_access,shoulder
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,10,Oct,10-15,2.96,cold_season_nearshore,1.56,2.915,3.8,10-25,cold_season_nearshore,peak
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,11,Nov,11-15,3.24,cold_season_nearshore,3.081,3.291,3.613,11-01,cold_season_nearshore,peak
ludington_mi,Ludington,MI,lake_trout,Lake trout,ludington_mi/lake_trout,12,Dec,12-15,2.922,cold_season_nearshore,2.752,2.911,3.07,12-01,cold_season_nearshore,strong
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,02,Feb,02-15,1,none,1,1,1,02-01,none,off_season
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,03,Mar,03-15,1,none,1,1,1,03-01,none,off_season
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,04,Apr,04-15,1.741,warm_season_bottom_fishery,1,1.768,2.535,04-30,warm_season_bottom_fishery,shoulder
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,05,May,05-15,3.244,warm_season_bottom_fishery,2.588,3.286,3.956,05-31,warm_season_bottom_fishery,strong
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,06,Jun,06-15,4.486,warm_season_bottom_fishery,4,4.453,4.743,06-30,warm_season_bottom_fishery,peak
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,07,Jul,07-15,5,warm_season_bottom_fishery,4.76,4.899,5,07-15,warm_season_bottom_fishery,peak
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,08,Aug,08-15,4.698,warm_season_bottom_fishery,4.211,4.65,4.834,08-01,warm_season_bottom_fishery,peak
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,09,Sep,09-15,3.238,warm_season_bottom_fishery,2.265,3.205,4.146,09-01,warm_season_bottom_fishery,strong
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,10,Oct,10-15,1.658,warm_season_bottom_fishery,1.039,1.619,2.2,10-01,warm_season_bottom_fishery,shoulder
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,11,Nov,11-15,1,none,1,1,1,11-01,none,off_season
ludington_mi,Ludington,MI,freshwater_drum,Freshwater drum,ludington_mi/freshwater_drum,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,01,Jan,01-15,2.479,cold_season_nearshore,2.43,2.514,2.617,01-01,cold_season_nearshore,strong
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,02,Feb,02-15,2.718,cold_season_nearshore,2.563,2.712,2.862,02-28,cold_season_nearshore,strong
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,03,Mar,03-15,3.028,cold_season_nearshore,2.576,2.867,3.028,03-15,cold_season_nearshore,strong
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,04,Apr,04-15,2.152,cold_season_nearshore,1.728,2.138,2.548,04-01,cold_season_nearshore,shoulder
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,05,May,05-15,1.488,summer_coldwater_access,1.423,1.671,2.045,05-31,summer_coldwater_access,shoulder
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,06,Jun,06-15,2.554,summer_coldwater_access,2.08,2.571,3.062,06-30,summer_coldwater_access,strong
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,07,Jul,07-15,3.268,summer_coldwater_access,2.847,3.155,3.4,07-10,summer_coldwater_access,peak
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,08,Aug,08-15,2.452,summer_coldwater_access,1.762,2.373,2.82,08-01,summer_coldwater_access,strong
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,09,Sep,09-15,1,none,1,1.308,1.711,09-01,summer_coldwater_access,shoulder
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,10,Oct,10-15,2.82,cold_season_nearshore,1.52,2.778,3.6,10-25,cold_season_nearshore,peak
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,11,Nov,11-15,3.08,cold_season_nearshore,2.932,3.127,3.427,11-01,cold_season_nearshore,peak
grand_haven_mi,Grand Haven,MI,lake_trout,Lake trout,grand_haven_mi/lake_trout,12,Dec,12-15,2.785,cold_season_nearshore,2.627,2.775,2.922,12-01,cold_season_nearshore,strong
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,02,Feb,02-15,1,none,1,1,1,02-01,none,off_season
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,03,Mar,03-15,1,none,1,1,1,03-01,none,off_season
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,04,Apr,04-15,2.915,warm_season_bottom_fishery,1,2.983,4.966,04-30,warm_season_bottom_fishery,strong
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,05,May,05-15,6.27,warm_season_bottom_fishery,5.103,6.207,6.742,05-31,warm_season_bottom_fishery,peak
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,06,Jun,06-15,6.934,warm_season_bottom_fishery,6.757,6.93,7.067,06-30,warm_season_bottom_fishery,peak
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,07,Jul,07-15,7.2,warm_season_bottom_fishery,7.076,7.137,7.2,07-15,warm_season_bottom_fishery,peak
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,08,Aug,08-15,6.966,warm_season_bottom_fishery,6.747,6.947,7.071,08-01,warm_season_bottom_fishery,peak
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,09,Sep,09-15,6.389,warm_season_bottom_fishery,5.154,6.216,6.723,09-01,warm_season_bottom_fishery,peak
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,10,Oct,10-15,3.48,warm_season_bottom_fishery,1.146,3.218,5.042,10-01,warm_season_bottom_fishery,strong
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,11,Nov,11-15,1,none,1,1,1,11-01,none,off_season
grand_haven_mi,Grand Haven,MI,freshwater_drum,Freshwater drum,grand_haven_mi/freshwater_drum,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
manistee_mi,Manistee,MI,lake_trout,Lake trout,manistee_mi/lake_trout,01,Jan,01-15,2.707,cold_season_nearshore,2.65,2.747,2.866,01-01,cold_season_nearshore,strong
manistee_mi,Manistee,MI,lake_trout,Lake trout,manistee_mi/lake_trout,02,Feb,02-15,2.982,cold_season_nearshore,2.803,2.976,3.148,02-28,cold_season_nearshore,strong
manistee_mi,Manistee,MI,lake_trout,Lake trout,manistee_mi/lake_trout,03,Mar,03-15,3.34,cold_season_nearshore,2.818,3.154,3.34,03-15,cold_season_nearshore,strong
manistee_mi,Manistee,MI,lake_trout,Lake trout,manistee_mi/lake_trout,04,Apr,04-15,2.329,cold_season_nearshore,1.84,2.313,2.786,04-01,cold_season_nearshore,shoulder
manistee_mi,Manistee,MI,lake_trout,Lake trout,manistee_mi/lake_trout,05,May,05-15,1.528,summer_coldwater_access,1.488,1.744,2.132,05-31,summer_coldwater_access,shoulder
manistee_mi,Manistee,MI,lake_trout,Lake trout,manistee_mi/lake_trout,06,Jun,06-15,2.683,summer_coldwater_access,2.17,2.702,3.233,06-30,summer_coldwater_access,strong
manistee_mi,Manistee,MI,lake_trout,Lake trout,manistee_mi/lake_trout,07,Jul,07-15,3.457,summer_coldwater_access,3.001,3.334,3.6,07-10,summer_coldwater_access,peak
manistee_mi,Manistee,MI,lake_trout,Lake trout,manistee_mi/lake_trout,08,Aug,08-15,2.573,summer_coldwater_access,1.825,2.488,2.972,08-01,summer_coldwater_access,strong
manistee_mi,Manistee,MI,lake_trout,Lake trout,manistee_mi/lake_trout,09,Sep,09-15,1,none,1,1.343,1.77,09-01,summer_coldwater_access,shoulder
manistee_mi,Manistee,MI,lake_trout,Lake trout,manistee_mi/lake_trout,10,Oct,10-15,3.1,cold_season_nearshore,1.6,3.052,4,10-25,cold_season_nearshore,peak
manistee_mi,Manistee,MI,lake_trout,Lake trout,manistee_mi/lake_trout,11,Nov,11-15,3.4,cold_season_nearshore,3.23,3.455,3.8,11-01,cold_season_nearshore,peak
