date,pair_key,city_id,species_id,legal_status,access_status,product_availability,winning_mode,fishery_strength,seasonal_availability,seasonal_potential,score_t0,score_t0_25,score_t0_5,score_t0_75,score_t1,user_facing_score
2026-12-15,lexington_mi/walleye,lexington_mi,walleye,open,construction_closed,unavailable_access_closure,summer_low_light,5.8,0,1,1,1,1,1,1,
2026-01-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open_catch_and_immediate_release_only,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,6,0,1,1,1,1,1,1,
2026-02-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open_catch_and_immediate_release_only,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,6,0,1,1,1,1,1,1,
2026-03-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open_catch_and_immediate_release_only,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,6,0,1,1,1,1,1,1,
2026-04-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open_catch_and_immediate_release_only,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,6,0.108,1.538,1.162,1.256,1.35,1.444,1.538,
2026-05-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open_catch_and_immediate_release_only,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,6,0.363,2.817,1.545,1.863,2.181,2.499,2.817,
2026-06-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,6,0.757,4.783,2.135,2.797,3.459,4.121,4.783,
2026-07-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,6,0.97,5.85,2.455,3.304,4.152,5.001,5.85,
2026-08-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,6,0.883,5.413,2.324,3.096,3.868,4.641,5.413,
2026-09-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open,construction_closed,unavailable_access_closure,warm_season_harbor,6,0.743,4.713,2.114,2.764,3.413,4.063,4.713,
2026-10-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open,construction_closed,unavailable_access_closure,warm_season_harbor,6,0.313,2.564,1.469,1.743,2.017,2.291,2.564,
2026-11-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open,construction_closed,unavailable_access_closure,warm_season_harbor,6,0,1,1,1,1,1,1,
2026-12-15,lexington_mi/smallmouth_bass,lexington_mi,smallmouth_bass,open,construction_closed,unavailable_access_closure,warm_season_harbor,6,0,1,1,1,1,1,1,
2026-01-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,4.8,0,1,1,1,1,1,1,
2026-02-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,4.8,0,1,1,1,1,1,1,
2026-03-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,4.8,0,1,1,1,1,1,1,
2026-04-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,4.8,0,1,1,1,1,1,1,
2026-05-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,4.8,0.3,2.14,1.342,1.541,1.741,1.94,2.14,
2026-06-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,4.8,0.652,3.477,1.743,2.176,2.61,3.043,3.477,
2026-07-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,4.8,1,4.8,2.14,2.805,3.47,4.135,4.8,
2026-08-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,4.8,0.871,4.309,1.993,2.572,3.151,3.73,4.309,
2026-09-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,construction_closed,unavailable_access_closure,warm_season_harbor,4.8,0.489,2.858,1.557,1.882,2.208,2.533,2.858,
2026-10-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,construction_closed,unavailable_access_closure,warm_season_harbor,4.8,0.07,1.266,1.08,1.126,1.173,1.219,1.266,
2026-11-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,construction_closed,unavailable_access_closure,warm_season_harbor,4.8,0,1,1,1,1,1,1,
2026-12-15,lexington_mi/freshwater_drum,lexington_mi,freshwater_drum,open,construction_closed,unavailable_access_closure,warm_season_harbor,4.8,0,1,1,1,1,1,1,
2026-01-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor_schooling,7.45,0.186,2.199,1.36,1.57,1.779,1.989,2.199,
2026-02-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor_schooling,7.45,0.265,2.712,1.514,1.813,2.113,2.412,2.712,
2026-03-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor_schooling,7.45,0.337,3.175,1.652,2.033,2.414,2.794,3.175,
2026-04-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor_schooling,7.45,0.895,6.774,2.732,3.743,4.753,5.763,6.774,
2026-05-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor_schooling,7.45,0.554,4.571,2.071,2.696,3.321,3.946,4.571,
2026-06-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor_schooling,7.45,0.133,1.86,1.258,1.408,1.559,1.709,1.86,
2026-07-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor_schooling,7.45,0.01,1.061,1.018,1.029,1.04,1.051,1.061,
2026-08-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,published_access_subject_to_live_conditions,private_research_not_published,fall_harbor_schooling,8.5,0.19,2.428,1.428,1.678,1.928,2.178,2.428,
2026-09-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,construction_closed,unavailable_access_closure,fall_harbor_schooling,8.5,0.406,4.047,1.914,2.447,2.98,3.514,4.047,
2026-10-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,construction_closed,unavailable_access_closure,fall_harbor_schooling,8.5,0.744,6.578,2.673,3.65,4.626,5.602,6.578,
2026-11-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,construction_closed,unavailable_access_closure,fall_harbor_schooling,8.5,0.914,7.853,3.056,4.255,5.454,6.654,7.853,
2026-12-15,lexington_mi/yellow_perch,lexington_mi,yellow_perch,open,construction_closed,unavailable_access_closure,fall_harbor_schooling,8.5,0.396,3.971,1.891,2.411,2.931,3.451,3.971,
2026-01-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_channel,4.3,0,1,1,1,1,1,1,
2026-02-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_channel,4.3,0,1,1,1,1,1,1,
2026-03-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_channel,4.3,0,1,1,1,1,1,1,
2026-04-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_channel,4.3,0,1,1,1,1,1,1,
2026-05-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_channel,4.3,0.257,1.849,1.255,1.403,1.552,1.7,1.849,
2026-06-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_channel,4.3,0.522,2.721,1.516,1.818,2.119,2.42,2.721,
2026-07-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_channel,4.3,0.777,3.565,1.77,2.219,2.667,3.116,3.565,
2026-08-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_channel,4.3,0.971,4.204,1.961,2.522,3.083,3.643,4.204,
2026-09-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,construction_closed,unavailable_access_closure,warm_season_channel,4.3,0.748,3.47,1.741,2.173,2.605,3.037,3.47,
2026-10-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,construction_closed,unavailable_access_closure,warm_season_channel,4.3,0.283,1.935,1.28,1.444,1.608,1.771,1.935,
2026-11-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,construction_closed,unavailable_access_closure,warm_season_channel,4.3,0,1,1,1,1,1,1,
2026-12-15,lexington_mi/channel_catfish,lexington_mi,channel_catfish,open,construction_closed,unavailable_access_closure,warm_season_channel,4.3,0,1,1,1,1,1,1,
2026-01-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open_catch_and_immediate_release_only,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,5.6,0,1,1,1,1,1,1,
2026-02-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open_catch_and_immediate_release_only,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,5.6,0,1,1,1,1,1,1,
2026-03-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open_catch_and_immediate_release_only,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,5.6,0,1,1,1,1,1,1,
2026-04-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open_catch_and_immediate_release_only,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,5.6,0,1,1,1,1,1,1,
2026-05-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open_catch_and_immediate_release_only,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,5.6,0.214,1.986,1.296,1.468,1.641,1.813,1.986,
2026-06-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,5.6,0.515,3.367,1.71,2.124,2.539,2.953,3.367,
2026-07-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,5.6,0.82,4.772,2.132,2.792,3.452,4.112,4.772,
2026-08-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_harbor,5.6,1,5.6,2.38,3.185,3.99,4.795,5.6,
2026-09-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open,construction_closed,unavailable_access_closure,warm_season_harbor,5.6,0.699,4.214,1.964,2.526,3.089,3.651,4.214,
2026-10-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open,construction_closed,unavailable_access_closure,warm_season_harbor,5.6,0.233,2.073,1.322,1.51,1.698,1.885,2.073,
2026-11-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open,construction_closed,unavailable_access_closure,warm_season_harbor,5.6,0,1,1,1,1,1,1,
2026-12-15,lexington_mi/largemouth_bass,lexington_mi,largemouth_bass,open,construction_closed,unavailable_access_closure,warm_season_harbor,5.6,0,1,1,1,1,1,1,
2026-01-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,published_access_subject_to_live_conditions,private_research_not_published,spring_stocked_harbor,6.04,0.297,2.499,1.45,1.712,1.974,2.237,2.499,
2026-02-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,published_access_subject_to_live_conditions,private_research_not_published,spring_stocked_harbor,6.04,0.403,3.029,1.609,1.964,2.319,2.674,3.029,
2026-03-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,published_access_subject_to_live_conditions,private_research_not_published,spring_stocked_harbor,6.04,0.604,4.044,1.913,2.446,2.979,3.511,4.044,
2026-04-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,published_access_subject_to_live_conditions,private_research_not_published,spring_stocked_harbor,6.04,0.945,5.763,2.429,3.262,4.096,4.929,5.763,
2026-05-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,published_access_subject_to_live_conditions,private_research_not_published,spring_stocked_harbor,6.04,0.429,3.16,1.648,2.026,2.404,2.782,3.16,
2026-06-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,published_access_subject_to_live_conditions,private_research_not_published,fall_harbor_return,8,0.031,1.215,1.065,1.102,1.14,1.178,1.215,
2026-07-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,published_access_subject_to_live_conditions,private_research_not_published,spring_stocked_harbor,6.04,0.029,1.148,1.044,1.07,1.096,1.122,1.148,
2026-08-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,published_access_subject_to_live_conditions,private_research_not_published,fall_harbor_return,8,0.076,1.529,1.159,1.251,1.344,1.437,1.529,
2026-09-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,construction_closed,unavailable_access_closure,fall_harbor_return,8,0.544,4.81,2.143,2.81,3.476,4.143,4.81,
2026-10-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,construction_closed,unavailable_access_closure,fall_harbor_return,8,0.942,7.592,2.978,4.131,5.285,6.438,7.592,
2026-11-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,construction_closed,unavailable_access_closure,fall_harbor_return,8,0.783,6.483,2.645,3.605,4.564,5.524,6.483,
2026-12-15,lexington_mi/atlantic_salmon,lexington_mi,atlantic_salmon,open,construction_closed,unavailable_access_closure,fall_harbor_return,8,0.422,3.956,1.887,2.404,2.921,3.438,3.956,
2026-01-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor,6,0.263,2.314,1.394,1.624,1.854,2.084,2.314,
2026-02-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor,6,0.357,2.786,1.536,1.849,2.161,2.474,2.786,
2026-03-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor,6,0.538,3.689,1.807,2.277,2.748,3.218,3.689,
2026-04-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor,6,0.843,5.213,2.264,3.001,3.739,4.476,5.213,
2026-05-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor,6,0.86,5.3,2.29,3.042,3.795,4.547,5.3,
2026-06-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,published_access_subject_to_live_conditions,private_research_not_published,spring_harbor,6,0.55,3.75,1.825,2.306,2.787,3.269,3.75,
2026-07-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,published_access_subject_to_live_conditions,private_research_not_published,fall_harbor,5.6,0.338,2.556,1.467,1.739,2.011,2.284,2.556,
2026-08-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,published_access_subject_to_live_conditions,private_research_not_published,fall_harbor,5.6,0.644,3.964,1.889,2.408,2.927,3.446,3.964,
2026-09-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,construction_closed,unavailable_access_closure,fall_harbor,5.6,0.951,5.373,2.312,3.077,3.842,4.608,5.373,
2026-10-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,construction_closed,unavailable_access_closure,fall_harbor,5.6,0.754,4.471,2.041,2.649,3.256,3.863,4.471,
2026-11-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,construction_closed,unavailable_access_closure,fall_harbor,5.6,0.45,3.07,1.621,1.983,2.345,2.708,3.07,
2026-12-15,lexington_mi/northern_pike,lexington_mi,northern_pike,open,construction_closed,unavailable_access_closure,fall_harbor,5.6,0.287,2.32,1.396,1.627,1.858,2.089,2.32,
2026-01-15,lexington_mi/white_bass,lexington_mi,white_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_schooling,5.5,0,1,1,1,1,1,1,
2026-02-15,lexington_mi/white_bass,lexington_mi,white_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_schooling,5.5,0,1,1,1,1,1,1,
2026-03-15,lexington_mi/white_bass,lexington_mi,white_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_schooling,5.5,0,1,1,1,1,1,1,
2026-04-15,lexington_mi/white_bass,lexington_mi,white_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_schooling,5.5,0,1,1,1,1,1,1,
2026-05-15,lexington_mi/white_bass,lexington_mi,white_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_schooling,5.5,0.386,2.736,1.521,1.824,2.128,2.432,2.736,
2026-06-15,lexington_mi/white_bass,lexington_mi,white_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_schooling,5.5,0.911,5.101,2.23,2.948,3.666,4.383,5.101,
2026-07-15,lexington_mi/white_bass,lexington_mi,white_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_schooling,5.5,0.939,5.223,2.267,3.006,3.745,4.484,5.223,
2026-08-15,lexington_mi/white_bass,lexington_mi,white_bass,open,published_access_subject_to_live_conditions,private_research_not_published,warm_season_schooling,5.5,0.862,4.88,2.164,2.843,3.522,4.201,4.88,
2026-09-15,lexington_mi/white_bass,lexington_mi,white_bass,open,construction_closed,unavailable_access_closure,warm_season_schooling,5.5,0.389,2.749,1.525,1.831,2.137,2.443,2.749,
2026-10-15,lexington_mi/white_bass,lexington_mi,white_bass,open,construction_closed,unavailable_access_closure,warm_season_schooling,5.5,0,1,1,1,1,1,1,
2026-11-15,lexington_mi/white_bass,lexington_mi,white_bass,open,construction_closed,unavailable_access_closure,warm_season_schooling,5.5,0,1,1,1,1,1,1,
2026-12-15,lexington_mi/white_bass,lexington_mi,white_bass,open,construction_closed,unavailable_access_closure,warm_season_schooling,5.5,0,1,1,1,1,1,1,
2026-01-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0,1,1,1,1,1,1,
2026-02-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0,1,1,1,1,1,1,
2026-03-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0,1,1,1,1,1,1,
2026-04-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0,1,1,1,1,1,1,
2026-05-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0,1,1,1,1,1,1,
2026-06-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0,1,1,1,1,1,1,
2026-07-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0,1,1,1,1,1,1,
2026-08-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0.226,2.265,1.379,1.601,1.822,2.043,2.265,
2026-09-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0.706,4.953,2.186,2.878,3.569,4.261,4.953,
2026-10-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0.742,5.155,2.246,2.974,3.701,4.428,5.155,
2026-11-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0.123,1.689,1.207,1.327,1.448,1.569,1.689,
2026-12-15,harrisville_mi/chinook_salmon,harrisville_mi,chinook_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor_staging,6.6,0,1,1,1,1,1,1,
2026-01-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.06,0.862,4.501,2.05,2.663,3.275,3.888,4.501,
2026-02-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.06,1,5.06,2.218,2.928,3.639,4.349,5.06,
2026-03-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.06,0.533,3.165,1.65,2.029,2.407,2.786,3.165,
2026-04-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_docks,6.2,0,1,1,1,1,1,1,
2026-05-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.06,0.042,1.171,1.051,1.081,1.111,1.141,1.171,
2026-06-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.06,0.086,1.347,1.104,1.165,1.226,1.286,1.347,
2026-07-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.06,0.128,1.518,1.155,1.246,1.337,1.427,1.518,
2026-08-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.06,0.171,1.694,1.208,1.33,1.451,1.573,1.694,
2026-09-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_docks,6.2,0.587,4.053,1.916,2.45,2.984,3.519,4.053,
2026-10-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_docks,6.2,0.871,5.529,2.359,3.151,3.944,4.736,5.529,
2026-11-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.06,0.3,2.218,1.365,1.579,1.792,2.005,2.218,
2026-12-15,harrisville_mi/coho_salmon,harrisville_mi,coho_salmon,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,winter_harbor,5.06,0.626,3.542,1.763,2.207,2.652,3.097,3.542,
2026-01-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,spring_harbor,5.7,0.359,2.689,1.507,1.802,2.098,2.393,2.689,
2026-02-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,spring_harbor,5.7,0.491,3.306,1.692,2.095,2.499,2.903,3.306,
2026-03-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,spring_harbor,5.7,0.665,4.123,1.937,2.484,3.03,3.577,4.123,
2026-04-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,spring_harbor,5.7,0.918,5.315,2.295,3.05,3.805,4.56,5.315,
2026-05-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,spring_harbor,5.7,0.674,4.167,1.95,2.505,3.059,3.613,4.167,
2026-06-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,spring_harbor,5.7,0.19,1.895,1.269,1.425,1.582,1.739,1.895,
2026-07-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor,5.14,0.031,1.129,1.039,1.061,1.084,1.106,1.129,
2026-08-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,spring_harbor,5.7,0.07,1.328,1.098,1.156,1.213,1.27,1.328,
2026-09-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor,5.14,0.461,2.91,1.573,1.907,2.241,2.576,2.91,
2026-10-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor,5.14,0.925,4.829,2.149,2.819,3.489,4.159,4.829,
2026-11-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor,5.14,0.675,3.794,1.838,2.327,2.816,3.305,3.794,
2026-12-15,harrisville_mi/steelhead,harrisville_mi,steelhead,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,fall_harbor,5.14,0.356,2.472,1.442,1.699,1.957,2.214,2.472,
2026-01-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0.738,3.951,1.885,2.402,2.918,3.435,3.951,
2026-02-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0.6,3.4,1.72,2.14,2.56,2.98,3.4,
2026-03-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0.425,2.7,1.51,1.808,2.105,2.402,2.7,
2026-04-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0.231,1.925,1.278,1.439,1.601,1.763,1.925,
2026-05-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0.081,1.324,1.097,1.154,1.21,1.267,1.324,
2026-06-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0,1,1,1,1,1,1,
2026-07-15,harrisville_mi/brown_trout,harrisville_mi,brown_trout,open,conditional_designated_unoccupied_docks_unverified,private_research_not_published,late_fall_winter_harbor,5,0,1,1,1,1,1,1,
